Name,NORAD ID,Int'l Code,Launch date,"Period
[minutes]",Longitude,Action,longitude,sat_name,sat_operator,long_string,x_coord,y_coord,include
EUTE 25C (EUTE W5),27554,2002-051A,"November 20, 2002",1435.1,113.4° E,TRACK IT,113.4,EUTE 25C (EUTE W5),Europe,113.4° E,0.989272,0.045142,TRUE
RADUGA 1-7,28194,2004-010A,"March 27, 2004",1435.1,113.8° E,TRACK IT,113.8,RADUGA 1-7,Russia,113.8° E,0.988228,0.047275,TRUE
GORIZONT 28,22880,1993-069A,"October 28, 1993",1445,114.7° E,TRACK IT,114.7,GORIZONT 28,Russia,114.7° E,0.985703,0.052066,TRUE
BEIDOU IGSO 2,37256,2010-068A,"December 17, 2010",1435.8,115.4° E,TRACK IT,115.4,BEIDOU IGSO 2,China,115.4° E,0.983571,0.055783,TRUE
CHINASAT 6B,31800,2007-031A,"July 5, 2007",1436.1,115.5° E,TRACK IT,115.5,CHINASAT 6B,China,115.5° E,0.983255,0.056314,TRUE
KOREASAT 7,42691,2017-023A,"May 4, 2017",1436.1,115.9° E,TRACK IT,115.9,KOREASAT 7,South Korea,115.9° E,0.981959,0.058434,TRUE
COSMOS 2291,23267,1994-060A,"September 21, 1994",1437.3,115.9° E,TRACK IT,115.9,COSMOS 2291,Russia,115.9° E,0.981959,0.058434,TRUE
KOREASAT 6,37265,2010-070B,"December 29, 2010",1436.2,116° E,TRACK IT,116,KOREASAT 6,South Korea,116° E,0.981627,0.058963,TRUE
ABS-7 (KOREASAT 3),25894,1999-046A,"September 4, 1999",1436,116.1° E,TRACK IT,116.1,ABS-7 (KOREASAT 3),South Korea,116.1° E,0.981293,0.059493,TRUE
INSAT 1A,13129,1982-031A,"April 10, 1982",1436.6,117.2° E,TRACK IT,117.2,INSAT 1A,India,117.2° E,0.977416,0.065303,TRUE
GORIZONT 27,22245,1992-082A,"November 27, 1992",1437.5,117.2° E,TRACK IT,117.2,GORIZONT 27,Russia,117.2° E,0.977416,0.065303,TRUE
UFO 1 (USA 98),22563,1993-015A,"March 25, 1993",1450.8,117.7° E,TRACK IT,117.7,UFO 1 (USA 98),United States,117.7° E,0.975535,0.067936,TRUE
TELKOM 3S,41944,2017-007A,"February 14, 2017",1436.1,118° E,TRACK IT,118,TELKOM 3S,Indonesia,118° E,0.974370,0.069514,TRUE
GALAXY 7,22205,1992-072A,"October 28, 1992",1444.3,118.2° E,TRACK IT,118.2,GALAXY 7,United States,118.2° E,0.973579,0.070564,TRUE
IPSTAR 1,28786,2005-028A,"August 11, 2005",1436.1,119.5° E,TRACK IT,119.5,IPSTAR 1,Thailand,119.5° E,0.968148,0.077372,TRUE
ASIASAT 6,40141,2014-052A,"September 7, 2014",1436.1,119.9° E,TRACK IT,119.9,ASIASAT 6,AsiaSat,119.9° E,0.966376,0.079458,TRUE
BS-3A (YURI 3A),20771,1990-077A,"August 28, 1990",1457.3,120.9° E,TRACK IT,120.9,BS-3A (YURI 3A),Japan,120.9° E,0.961741,0.084658,TRUE
ITALSAT 2,24208,1996-044A,"August 8, 1996",1428.8,121° E,TRACK IT,121,ITALSAT 2,Italy,121° E,0.961262,0.085177,TRUE
ASIASAT 9,42942,2017-057A,"September 28, 2017",1436.1,122.1° E,TRACK IT,122.1,ASIASAT 9,AsiaSat,122.1° E,0.955793,0.090863,TRUE
ANIK D1 (TELESAT 6),13431,1982-082A,"August 26, 1982",1438.3,122.8° E,TRACK IT,122.8,ANIK D1 (TELESAT 6),Canada,122.8° E,0.952129,0.094465,TRUE
JCSAT 13,38331,2012-023A,"May 15, 2012",1436.1,124° E,TRACK IT,124,JCSAT 13,Japan,124° E,0.945519,0.100606,TRUE
GALAXY 26 (TELSTAR 6),25626,1999-005A,"February 15, 1999",1454.6,124° E,TRACK IT,124,GALAXY 26 (TELSTAR 6),United States,124° E,0.945519,0.100606,TRUE
CHINASAT 6A,37150,2010-042A,"September 4, 2010",1436.2,125° E,TRACK IT,125,CHINASAT 6A,China,125° E,0.939693,0.105690,TRUE
SOLIDARIDAD 2,23313,1994-065A,"October 8, 1994",1456.5,126.6° E,TRACK IT,126.6,SOLIDARIDAD 2,Mexico,126.6° E,0.929776,0.113757,TRUE
QZS-3 (MICHIBIKI-3),42917,2017-048A,"August 19, 2017",1436.1,127° E,TRACK IT,127,QZS-3 (MICHIBIKI-3),Japan,127° E,0.927184,0.115760,TRUE
JCSAT 10,29272,2006-033A,"August 11, 2006",1436.1,128° E,TRACK IT,128,JCSAT 10,Japan,128° E,0.920505,0.120743,TRUE
TURKSAT 1B,23200,1994-049B,"August 10, 1994",1453.8,128° E,TRACK IT,128,TURKSAT 1B,Turkey,128° E,0.920505,0.120743,TRUE
COMS 1,36744,2010-032A,"June 26, 2010",1436.1,128.2° E,TRACK IT,128.2,COMS 1,South Korea,128.2° E,0.919135,0.121735,TRUE
SUPERBIRD A,20040,1989-041A,"June 5, 1989",1443.6,128.2° E,TRACK IT,128.2,SUPERBIRD A,Japan,128.2° E,0.919135,0.121735,TRUE
GEO-KOMPSAT-2A,43823,2018-100A,"December 4, 2018",1436.1,128.3° E,TRACK IT,128.3,GEO-KOMPSAT-2A,South Korea,128.3° E,0.918446,0.122230,TRUE
LAOSAT 1,41034,2015-067A,"November 20, 2015",1436.1,128.5° E,TRACK IT,128.5,LAOSAT 1,Laos,128.5° E,0.917060,0.123220,TRUE
SKYNET 2B,7547,1974-094A,"November 23, 1974",1435.3,129.3° E,TRACK IT,129.3,SKYNET 2B,United Kingdom,129.3° E,0.911403,0.127165,TRUE
IRNSS 1G,41469,2016-027A,"April 28, 2016",1436,129.5° E,TRACK IT,129.5,IRNSS 1G,India,129.5° E,0.909961,0.128147,TRUE
CHINASAT 1A,37804,2011-047A,"September 17, 2011",1436,129.8° E,TRACK IT,129.8,CHINASAT 1A,China,129.8° E,0.907777,0.129618,TRUE
CHINASAT 20A,37234,2010-064A,"November 24, 2010",1436.1,129.9° E,TRACK IT,129.9,CHINASAT 20A,China,129.9° E,0.907044,0.130107,TRUE
EUTELSAT 2-F2,21056,1991-003B,"January 15, 1991",1455.4,130.5° E,TRACK IT,130.5,EUTELSAT 2-F2,Europe,130.5° E,0.902585,0.133035,TRUE
NILESAT,25311,1998-024A,"April 28, 1998",1478.5,131.6° E,TRACK IT,131.6,NILESAT,Egypt,131.6° E,0.894154,0.138365,TRUE
VINASAT 2,38332,2012-023B,"May 15, 2012",1436.2,131.8° E,TRACK IT,131.8,VINASAT 2,Vietnam,131.8° E,0.892586,0.139329,TRUE
VINASAT 1,32767,2008-018A,"April 18, 2008",1436.2,131.9° E,TRACK IT,131.9,VINASAT 1,Vietnam,131.9° E,0.891798,0.139810,TRUE
JCSAT 9,29045,2006-010A,"April 12, 2006",1436.1,132° E,TRACK IT,132,JCSAT 9,Japan,132° E,0.891007,0.140291,TRUE
GSAT 1,26745,2001-015A,"April 18, 2001",1387,132.2° E,TRACK IT,132.2,GSAT 1,India,132.2° E,0.889416,0.141251,TRUE
MORELOS 2,16274,1985-109B,"November 27, 1985",1446.3,133.4° E,TRACK IT,133.4,MORELOS 2,Mexico,133.4° E,0.879649,0.146976,TRUE
TELECOM 2D,24209,1996-044B,"August 8, 1996",1462.7,133.6° E,TRACK IT,133.6,TELECOM 2D,France,133.6° E,0.877983,0.147924,TRUE
APSTAR 6,28638,2005-012A,"April 12, 2005",1436,133.8° E,TRACK IT,133.8,APSTAR 6,China,133.8° E,0.876307,0.148870,TRUE
APSTAR 6C,43450,2018-041A,"May 3, 2018",1436.1,134° E,TRACK IT,134,APSTAR 6C,China,134° E,0.874620,0.149814,TRUE
NSTAR C,27461,2002-035B,"July 5, 2002",1436.1,136° E,TRACK IT,136,NSTAR C,Japan,136° E,0.857167,0.159156,TRUE
JCSAT 8,27399,2002-015A,"March 29, 2002",1436.1,136° E,TRACK IT,136,JCSAT 8,Japan,136° E,0.857167,0.159156,TRUE
JCSAT 16,41729,2016-050A,"August 14, 2016",1436.1,136° E,TRACK IT,136,JCSAT 16,Japan,136° E,0.857167,0.159156,TRUE
APSTAR 5 (TELSTAR 18),28364,2004-024A,"June 29, 2004",1436.1,138° E,TRACK IT,138,APSTAR 5 (TELSTAR 18),China,138° E,0.838671,0.168303,TRUE
TELSTAR 18V,43611,2018-068C,"September 7, 2018",1436.2,138° E,TRACK IT,138,TELSTAR 18V,Canada,138° E,0.838671,0.168303,TRUE
NSAT 110,26559,2000-060A,"October 6, 2000",1451.8,138° E,TRACK IT,138,NSAT 110,Japan,138° E,0.838671,0.168303,TRUE
EXPRESS 2A,26098,2000-013A,"March 12, 2000",1465.5,138.1° E,TRACK IT,138.1,EXPRESS 2A,Russia,138.1° E,0.837719,0.168755,TRUE
CHINASAT 22A,29398,2006-038A,"September 12, 2006",1438.5,138.4° E,TRACK IT,138.4,CHINASAT 22A,China,138.4° E,0.834848,0.170108,TRUE
OPTUS B3,23227,1994-055A,"August 27, 1994",1459,139.5° E,TRACK IT,139.5,OPTUS B3,Australia,139.5° E,0.824126,0.175029,TRUE
EXPRESS AT-2,39613,2014-010B,"March 15, 2014",1436.1,139.9° E,TRACK IT,139.9,EXPRESS AT-2,Russia,139.9° E,0.820152,0.176803,TRUE
EXPRESS-AM5,39487,2013-077A,"December 26, 2013",1436.1,140° E,TRACK IT,140,EXPRESS-AM5,Russia,140° E,0.819152,0.177245,TRUE
BEIDOU G1,36287,2010-001A,"January 16, 2010",1436.1,140.1° E,TRACK IT,140.1,BEIDOU G1,China,140.1° E,0.818150,0.177686,TRUE
SKY MUSTER,40940,2015-054A,"September 30, 2015",1436.1,140.2° E,TRACK IT,140.2,SKY MUSTER,Australia,140.2° E,0.817145,0.178127,TRUE
COSMOS 1738,16667,1986-027A,"April 4, 1986",1435.7,140.3° E,TRACK IT,140.3,COSMOS 1738,Russia,140.3° E,0.816138,0.178568,TRUE
HIMAWARI 8,40267,2014-060A,"October 6, 2014",1436.1,140.7° E,TRACK IT,140.7,HIMAWARI 8,Japan,140.7° E,0.812084,0.180324,TRUE
HIMAWARI 9,41836,2016-064A,"November 2, 2016",1436.2,140.8° E,TRACK IT,140.8,HIMAWARI 9,Japan,140.8° E,0.811064,0.180762,TRUE
INTELSAT 701,22871,1993-066A,"October 22, 1993",1449.8,141° E,TRACK IT,141,INTELSAT 701,Intelsat,141° E,0.809017,0.181636,TRUE
SYNCOM 3,858,1964-047A,"August 19, 1964",1436.8,141.1° E,TRACK IT,141.1,SYNCOM 3,United States,141.1° E,0.807990,0.182072,TRUE
WINDS (KIZUNA),32500,2008-007A,"February 23, 2008",1436.3,141.3° E,TRACK IT,141.3,WINDS (KIZUNA),Japan,141.3° E,0.805928,0.182942,TRUE
ECHOSTAR 8,27501,2002-039A,"August 22, 2002",1461.8,141.5° E,TRACK IT,141.5,ECHOSTAR 8,United States,141.5° E,0.803857,0.183810,TRUE
APSTAR 9,40982,2015-059A,"October 16, 2015",1436.1,142° E,TRACK IT,142,APSTAR 9,China,142° E,0.798636,0.185971,TRUE
ASTRA 1E,23686,1995-055A,"October 19, 1995",1457.6,142.2° E,TRACK IT,142.2,ASTRA 1E,SES,142.2° E,0.796530,0.186831,TRUE
APSTAR 1,23185,1994-043A,"July 21, 1994",1449,142.4° E,TRACK IT,142.4,APSTAR 1,China,142.4° E,0.794415,0.187689,TRUE
INMARSAT 4-F1,28628,2005-009A,"March 11, 2005",1436.1,143.5° E,TRACK IT,143.5,INMARSAT 4-F1,Inmarsat,143.5° E,0.782608,0.192368,TRUE
EKRAN 10,13878,1983-016A,"March 12, 1983",1515.3,143.6° E,TRACK IT,143.6,EKRAN 10,Russia,143.6° E,0.781520,0.192789,TRUE
SUPERBIRD 7,33274,2008-038A,"August 14, 2008",1436.1,143.9° E,TRACK IT,143.9,SUPERBIRD 7,Japan,143.9° E,0.778243,0.194051,TRUE
HOT BIRD 1,23537,1995-016B,"March 28, 1995",1449.9,144.3° E,TRACK IT,144.3,HOT BIRD 1,Europe,144.3° E,0.773840,0.195725,TRUE
SKY MUSTER II,41794,2016-060B,"October 5, 2016",1436.1,144.8° E,TRACK IT,144.8,SKY MUSTER II,Australia,144.8° E,0.768284,0.197805,TRUE
MTSAT-2,28937,2006-004A,"February 18, 2006",1436.1,145° E,TRACK IT,145,MTSAT-2,Japan,145° E,0.766044,0.198632,TRUE
EXPRESS 4A,27441,2002-029A,"June 10, 2002",1436.1,145.7° E,TRACK IT,145.7,EXPRESS 4A,Russia,145.7° E,0.758134,0.201509,TRUE
ASIASAT 3S,25657,1999-013A,"March 21, 1999",1436.1,146° E,TRACK IT,146,ASIASAT 3S,AsiaSat,146° E,0.754710,0.202733,TRUE
THURAYA 1,26578,2000-066A,"October 21, 2000",1454.7,146.5° E,TRACK IT,146.5,THURAYA 1,United Arab Emirates,146.5° E,0.748956,0.204761,TRUE
METEOSAT 2,12544,1981-057A,"June 19, 1981",1458.6,147.4° E,TRACK IT,147.4,METEOSAT 2,Europe,147.4° E,0.738455,0.208371,TRUE
OPS 6394 (FLTSATCOM 4),12046,1980-087A,"October 31, 1980",1455.2,148.1° E,TRACK IT,148.1,OPS 6394 (FLTSATCOM 4),United States,148.1° E,0.730162,0.211143,TRUE
SBS 1,12065,1980-091A,"November 15, 1980",1442.4,149.2° E,TRACK IT,149.2,SBS 1,United States,149.2° E,0.716911,0.215436,TRUE
JCSAT 6,25630,1999-006A,"February 16, 1999",1436.1,150° E,TRACK IT,150,JCSAT 6,Japan,150° E,0.707107,0.218508,TRUE
GORIZONT 31,23775,1996-005A,"January 25, 1996",1441.4,150.3° E,TRACK IT,150.3,GORIZONT 31,Russia,150.3° E,0.703395,0.219649,TRUE
BRISAT,41591,2016-039A,"June 18, 2016",1436.1,150.5° E,TRACK IT,150.5,BRISAT,Indonesia,150.5° E,0.700909,0.220407,TRUE
ASTRA 1C,22653,1993-031A,"May 12, 1993",1456.8,151.1° E,TRACK IT,151.1,ASTRA 1C,SES,151.1° E,0.693402,0.222663,TRUE
OPTUS D2,32252,2007-044A,"October 5, 2007",1436.1,152° E,TRACK IT,152,OPTUS D2,Australia,152° E,0.681998,0.226001,TRUE
USA 143,25724,1999-023A,"April 30, 1999",153.6,152.1° E,TRACK IT,152.1,USA 143,United States,152.1° E,0.680721,0.226368,TRUE
AEHF-3 (USA 246),39256,2013-050A,"September 18, 2013",1436.1,152.2° E,TRACK IT,152.2,AEHF-3 (USA 246),United States,152.2° E,0.679441,0.226735,TRUE
TDF 1,19621,1988-098A,"October 28, 1988",1451.6,152.5° E,TRACK IT,152.5,TDF 1,France,152.5° E,0.675590,0.227831,TRUE
INTELSAT 801,24742,1997-009A,"March 1, 1997",1458.4,152.5° E,TRACK IT,152.5,INTELSAT 801,Intelsat,152.5° E,0.675590,0.227831,TRUE
SIRIUS 2 (GE-1E),25049,1997-071A,"November 11, 1997",1448.6,153.7° E,TRACK IT,153.7,SIRIUS 2 (GE-1E),Sweden,153.7° E,0.660002,0.232153,TRUE
GORIZONT 26,22041,1992-043A,"July 14, 1992",1450.9,153.7° E,TRACK IT,153.7,GORIZONT 26,Russia,153.7° E,0.660002,0.232153,TRUE
JCSAT-14,41471,2016-028A,"May 6, 2016",1436.1,154° E,TRACK IT,154,JCSAT-14,Japan,154° E,0.656059,0.233218,TRUE
LEASAT 5,20410,1990-002B,"January 9, 1990",1445.8,154.5° E,TRACK IT,154.5,LEASAT 5,United States,154.5° E,0.649448,0.234978,TRUE
TJS-1,40892,2015-046A,"September 12, 2015",1436.1,155° E,TRACK IT,155,TJS-1,China,155° E,0.642788,0.236721,TRUE
EUTE 16C (SESAT 1),26243,2000-019A,"April 17, 2000",1455.2,155.6° E,TRACK IT,155.6,EUTE 16C (SESAT 1),Europe,155.6° E,0.634731,0.238788,TRUE
OPTUS C1,27831,2003-028B,"June 11, 2003",1436.1,155.7° E,TRACK IT,155.7,OPTUS C1,Australia,155.7° E,0.633381,0.239130,TRUE
OPTUS 10,40146,2014-054A,"September 11, 2014",1436.1,156° E,TRACK IT,156,OPTUS 10,Australia,156° E,0.629320,0.240151,TRUE
OPTUS D3,35756,2009-044B,"August 21, 2009",1436.1,156° E,TRACK IT,156,OPTUS D3,Australia,156° E,0.629320,0.240151,TRUE
NAHUEL I1 (ANIK C1),15642,1985-028B,"April 12, 1985",1444.8,156.6° E,TRACK IT,156.6,NAHUEL I1 (ANIK C1),Argentina,156.6° E,0.621148,0.242175,TRUE
EXPRESS MD1,33596,2009-007B,"February 11, 2009",1452.8,157° E,TRACK IT,157,EXPRESS MD1,Russia,157° E,0.615661,0.243509,TRUE
TELKOM 2,28902,2005-046A,"November 16, 2005",1436.1,157° E,TRACK IT,157,TELKOM 2,Indonesia,157° E,0.615661,0.243509,TRUE
INTELSAT 1R (PAS 1R),26608,2000-072A,"November 16, 2000",1436.1,157.1° E,TRACK IT,157.1,INTELSAT 1R (PAS 1R),United States,157.1° E,0.614285,0.243840,TRUE
ABS 1 (LMI 1),25924,1999-053A,"September 26, 1999",1436.1,159° E,TRACK IT,159,ABS 1 (LMI 1),China,159° E,0.587785,0.250000,TRUE
OPTUS D1,29495,2006-043B,"October 13, 2006",1436.1,160° E,TRACK IT,160,OPTUS D1,Australia,160° E,0.573576,0.253132,TRUE
BEIDOU G4,37210,2010-057A,"October 31, 2010",1436.1,160.1° E,TRACK IT,160.1,BEIDOU G4,China,160.1° E,0.572146,0.253441,TRUE
SATCOM C1,20945,1990-100A,"November 20, 1990",1451.8,161.5° E,TRACK IT,161.5,SATCOM C1,United States,161.5° E,0.551937,0.257685,TRUE
DIRECTV 6 (TEMPO 2),24748,1997-011A,"March 8, 1997",1454,162° E,TRACK IT,162,DIRECTV 6 (TEMPO 2),United States,162° E,0.544639,0.259163,TRUE
ORION 3,25727,1999-024A,"May 5, 1999",138.6,162.3° E,TRACK IT,162.3,ORION 3,United States,162.3° E,0.540240,0.260041,TRUE
EUTE 21A (EUTE W3),25673,1999-018A,"April 12, 1999",1462.9,162.9° E,TRACK IT,162.9,EUTE 21A (EUTE W3),Europe,162.9° E,0.531399,0.261775,TRUE
THOR 2A,24808,1997-025A,"May 20, 1997",1454.9,163.7° E,TRACK IT,163.7,THOR 2A,Norway,163.7° E,0.519519,0.264042,TRUE
TELECOM 1A,15159,1984-081B,"August 4, 1984",1463.4,165.4° E,TRACK IT,165.4,TELECOM 1A,France,165.4° E,0.493942,0.268689,TRUE
LUCH 5A,37951,2011-074B,"December 11, 2011",1436.1,165.8° E,TRACK IT,165.8,LUCH 5A,Russia,165.8° E,0.487860,0.269748,TRUE
AMOS 5I (ASIASAT 2),23723,1995-064A,"November 28, 1995",1450,166° E,TRACK IT,166,AMOS 5I (ASIASAT 2),Israel,166° E,0.484810,0.270272,TRUE
INTELSAT 19,38356,2012-030A,"June 1, 2012",1436.1,166° E,TRACK IT,166,INTELSAT 19,Intelsat,166° E,0.484810,0.270272,TRUE
PALAPA B1,14134,1983-059C,"June 18, 1983",1436.9,166.1° E,TRACK IT,166.1,PALAPA B1,Indonesia,166.1° E,0.483282,0.270533,TRUE
AGILA 1 (PALAPA B2P),17706,1987-029A,"March 20, 1987",1441.1,166.5° E,TRACK IT,166.5,AGILA 1 (PALAPA B2P),Philippines,166.5° E,0.477159,0.271569,TRUE
TIANLIAN 1-02,37737,2011-032A,"July 11, 2011",1436.1,167.1° E,TRACK IT,167.1,TIANLIAN 1-02,China,167.1° E,0.467930,0.273099,TRUE
INMARSAT 3-F4,24819,1997-027A,"June 3, 1997",1447.2,167.6° E,TRACK IT,167.6,INMARSAT 3-F4,Inmarsat,167.6° E,0.460200,0.274350,TRUE
JCSAT 12,35755,2009-044A,"August 21, 2009",1436.1,168.9° E,TRACK IT,168.9,JCSAT 12,Japan,168.9° E,0.439939,0.277506,TRUE
INTELSAT 805,25371,1998-037A,"June 18, 1998",1436.1,169.1° E,TRACK IT,169.1,INTELSAT 805,Intelsat,169.1° E,0.436802,0.277979,TRUE
GALAXY 1R,23016,1994-013A,"February 19, 1994",1451.2,170° E,TRACK IT,170,GALAXY 1R,United States,170° E,0.422618,0.280065,TRUE
USA 252,39751,2014-027A,"May 22, 2014",1436.1,170.1° E,TRACK IT,170.1,USA 252,United States,170.1° E,0.421036,0.280292,TRUE
EUTE 16B (HB 4),25237,1998-013A,"February 27, 1998",1465.2,170.3° E,TRACK IT,170.3,EUTE 16B (HB 4),Europe,170.3° E,0.417867,0.280744,TRUE
ECHOSTAR 3,25004,1997-059A,"October 5, 1997",1456.4,170.6° E,TRACK IT,170.6,ECHOSTAR 3,United States,170.6° E,0.413104,0.281417,TRUE
SBS 6,20872,1990-091A,"October 12, 1990",1454.6,171.9° E,TRACK IT,171.9,SBS 6,United States,171.9° E,0.392337,0.284240,TRUE
EUTELSAT 172B,42741,2017-029B,"June 1, 2017",1436.1,172° E,TRACK IT,172,EUTELSAT 172B,Europe,172° E,0.390731,0.284452,TRUE
GE-23,28924,2005-052A,"December 29, 2005",1436.1,174° E,TRACK IT,174,GE-23,Europe,174° E,0.358368,0.288492,TRUE
NAHUEL 1A,24714,1997-002B,"January 30, 1997",1448.8,174.9° E,TRACK IT,174.9,NAHUEL 1A,Argentina,174.9° E,0.343660,0.290196,TRUE
NATO 3C,11115,1978-106A,"November 19, 1978",1462.1,175.2° E,TRACK IT,175.2,NATO 3C,NATO,175.2° E,0.338738,0.290748,TRUE
NSS 11 (AAP-1),26554,2000-059A,"October 1, 2000",1436.1,176° E,TRACK IT,176,NSS 11 (AAP-1),SES,176° E,0.325568,0.292181,TRUE
CHINASAT 5B (SINOSAT 1),25404,1998-044A,"July 18, 1998",1451.8,176.9° E,TRACK IT,176.9,CHINASAT 5B (SINOSAT 1),China,176.9° E,0.310676,0.293726,TRUE
KIKU 5 (ETS 5),18316,1987-070A,"August 27, 1987",1449.6,177.6° E,TRACK IT,177.6,KIKU 5 (ETS 5),Japan,177.6° E,0.299041,0.294876,TRUE
NATO 3A,8808,1976-035A,"April 22, 1976",1442.1,178.1° E,TRACK IT,178.1,NATO 3A,NATO,178.1° E,0.290702,0.295672,TRUE
INMARSAT 3-F3,24674,1996-070A,"December 18, 1996",1436.1,178.2° E,TRACK IT,178.2,INMARSAT 3-F3,Inmarsat,178.2° E,0.289032,0.295828,TRUE
INSAT 2R (ARABSAT 1C),21894,1992-010B,"February 26, 1992",1459.2,178.5° E,TRACK IT,178.5,INSAT 2R (ARABSAT 1C),India,178.5° E,0.284015,0.296292,TRUE
INMARSAT 5-F3,40882,2015-042A,"August 28, 2015",1436.1,179.6° E,TRACK IT,179.6,INMARSAT 5-F3,Inmarsat,179.6° E,0.265556,0.297922,TRUE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
,,,,,,,,,,,,,FALSE
